岗位名称,薪资待遇,岗位详情,岗位地区,公司福利,公司名称,公司规模,岗位需要技能
高级数据工程师,7-12K·13薪,3-5年，本科,上海·普陀区·长风,五险一金，节日福利，加班补助，全勤奖，交通补助，带薪年假，年终奖，餐补，员工旅游，零食下午茶，定期体检,海隆华思,计算机服务，未融资，100-499人,SQL，Python，Spark
大数据工程师,7-12K,经验不限，本科,苏州·相城区·元和,五险一金，带薪年假，通讯补贴，节日福利,嘉环科技股份有限公司,通信/网络设备，已上市，10000人以上,Hadoop，分布式数据库，集群调优
大数据开发工程师,15-30K·13薪,3-5年，本科,深圳·宝安区·西乡,节日福利，年终奖，定期体检，加班补助，员工旅游，免费地铁班车，零食下午茶，五险一金，带薪年假,万师傅,互联网，A轮，500-999人,Hive，Flink，Spark
数据标注实习生,160-200元/天,3天/周，大专,深圳·南山区·西丽,年终奖，带薪年假，股票期权，团建聚餐，绩效奖金，五险一金，定期体检，餐补，意外险,锐明像素,数据服务，已上市，1000-9999人,兼职工作，数据标注，图片标注，视频标注，语音标注
数据采集员,6-8K,1-3年，大专,上海·闵行区·浦江,,旭中市场,咨询，未融资，20-99人,项目助理，市场助理，数据采集，信息采集
数据架构师,20-25K,5-10年，本科,北京·大兴区·亦庄,餐补，定期体检，带薪年假，加班补助，节日福利，五险一金，交通补助，年终奖，有无线网,北京必盈特信息技...,数据服务，不需要融资，20-99人,大数据架构师
大数据java开发,15-30K,5-10年，本科,杭州·西湖区·西溪,,传易支付,移动互联网，1000-9999人,Java，mysql，JVM，高并发
数据运维工程师,6-8K,1-3年，本科,上海·静安区·大宁,,礼芮行,移动互联网，20-99人,MySQL
大数据开发工程师,10-14K,5-10年，本科,郑州·金水区·CBD,交通补助，全勤奖，餐补，五险一金，加班补助，节日福利，年终奖，员工旅游,河南深雨文化传播,广告/公关/会展，未融资，20-99人,Hadoop，Python，Java，Kafka
数据库技术支持工程师DBA,15-30K·14薪,3-5年，本科,武汉·洪山区·光谷,带薪年假，零食下午茶，法定节假日三薪，补充医疗保险，年终奖，节假日加班费，意外险，加班补助，工龄奖，保底工资，餐补，员工旅游，夜班补助，五险一金，团建聚餐，定期体检，全勤奖,腾讯云,企业服务，不需要融资，500-999人,Python，Java，C/C++，MySQL，PostgreSQL，Redis
高级数据产品经理（电商流量）,30-40K·13薪,5-10年，本科,深圳·福田区·竹子林,五险一金，绩效奖金，年终奖，带薪年假，山姆会员卡，全勤奖，法定节假日三薪，节假日加班费，定期体检，节日福利,沃尔玛(中国),生活服务，未融资，10000人以上,产品设计，大数据产品
数据标注员,3-7K,经验不限，大专,太原·小店区·富士康,餐补，住房补贴，节日福利，全勤奖，加班补助,嘉智恒鑫科技,计算机软件，不需要融资，20-99人,图片，文字，音频，地图，视频，涉黄涉暴
中级数据工程师,15-22K,3-5年，本科,广州·越秀区·西关,五险一金，年终奖，节日福利，定期体检，员工旅游，带薪年假,贝斯平数据,计算机软件，未融资，20-99人,Hive，电商/零售行业数据相关经验，Hadoop，阿里大数据
IT- 数据治理,30-50K·13薪,经验不限，本科,上海·静安区·静安寺,五险一金，年终奖，带薪年假，补充医疗保险，定期体检,欧莱雅,其他行业，已上市，10000人以上,数据开发，ETL开发经验，数据治理，SQL，数据项目管理
数据库工程师DBA,15-30K·14薪,经验不限，本科,上海·浦东新区·金桥,交通补助，带薪年假，补充医疗保险，节假日加班费，法定节假日三薪，定期体检，意外险，绩效奖金，团建聚餐，保底工资，夜班补助，免费班车，五险一金，年终奖，加班补助，员工旅游，零食下午茶,华为云计算,计算机服务，不需要融资，10000人以上,DBA工作经验，PostgreSQL，数据库工程交付经验，MySQL
大数据开发工程师,12-24K,3-5年，本科,北京·海淀区·紫竹桥,节日福利，交通补助，通讯补贴，包吃，员工旅游，定期体检，五险一金，加班补助，餐补，带薪年假,中盾安信,互联网，不需要融资，100-499人,Python，Spark，Hadoop，Flume，Hbase，Flink，大数据
医疗数据治理工程师,12-24K,经验不限，本科,北京·西城区·牡丹园,团建聚餐，商业保险，年终奖，五险一金，节日福利，餐补，带薪年假，补充商业保险，生日福利，零食下午茶，股票期权，定期团建，定期体检,医渡科技,互联网，已上市，1000-9999人,SQL，Kettle，Hadoop，Java，医疗
大数据售前咨询顾问,8-13K,经验不限，学历不限,北京·东城区·天坛,保底工资，零食下午茶，餐补，团建聚餐，员工旅游，节日福利，加班补助，五险一金，带薪年假，年终奖，定期体检，法定节假日三薪,梦创双杨,计算机软件，未融资，1000-9999人,售前支持，投标文档，售前汇报
大数据高级运维工程师,15-30K·18薪,3-5年，本科,杭州·西湖区·西溪,交通补助，带薪年假，节日福利，零食下午茶，健身房，员工旅游，餐补，定期体检，股票期权，包吃，年终奖，五险一金,杭州龙旗科技,基金，未融资，20-99人,网络运维，网络交换技术，Socket技术，服务器配置，Shell
数据仓库（大数据开发）,13-20K,3-5年，本科,苏州·相城区·蠡口家具城,五险一金，定期体检，加班补助,中软国际科技,互联网，已上市，10000人以上,Spark，Hbase，Hive，ETL设计/开发经验
数据仓库ETL工程师,15-21K·13薪,5-10年，本科,上海·虹口区·北外滩,年终奖，定期体检，股票期权，带薪年假，员工旅游，五险一金，交通补助,泓笛,计算机服务，天使轮，100-499人,ETL设计/开发经验，Teradata，GaussDB，GreenPlum
数据架构师,20-40K,5-10年，本科,深圳·福田区·皇岗,交通补助，股票期权，生日福利，绩效奖金，高温补贴，补充医疗保险，团建聚餐，节日福利，员工旅游，定期体检，餐补，年终奖，企业年金，带薪年假，通讯补贴，五险一金，包吃,辽宁振兴银行,互联网金融，未融资，100-499人,信息安全，数据分析，数据架构
数据架构师（ERP）,35-60K·24薪,5-10年，本科,深圳·龙岗区·坂田,五险一金，补充医疗保险，加班补助，定期体检，餐补，股票期权，员工旅游，年终奖，节日福利，零食下午茶,华为,计算机软件，不需要融资，10000人以上,ERP，数仓，数据库
数据架构师,18-35K·14薪,5-10年，硕士,北京·海淀区·西北旺,年终奖，补充医疗保险，通讯补贴，带薪年假，五险一金，餐补，交通补助，免费班车，员工旅游，定期体检，加班补助，零食下午茶，节日福利，住房补贴，娱乐健身,百度,互联网，已上市，10000人以上,数据仓库，数据挖掘，ETL，数据库开发，Hadoop，Spark
数据架构师,20-25K,5-10年，本科,北京·大兴区·亦庄,餐补，定期体检，带薪年假，加班补助，节日福利，五险一金，交通补助，年终奖，有无线网,北京必盈特信息技...,数据服务，不需要融资，20-99人,大数据架构师
数据库架构师,13-20K,5-10年，本科,上海·杨浦区·东外滩,,上海展酷,企业服务，20-99人,大数据平台架构经验，大数据处理经验，SQLServer，数据集成
数据库架构师,20-40K·24薪,5-10年，本科,上海·浦东新区·金桥,节假日加班费，保底工资，夜班补助，零食下午茶，五险一金，团建聚餐，年终奖，补充医疗保险，员工旅游，绩效奖金，免费班车，加班补助，交通补助，定期体检，意外险，法定节假日三薪，带薪年假,华为云计算,计算机服务，不需要融资，10000人以上,Hive，Python，SQL，计算机相关专业，大数据平台架构经验
大数据技术咨询架构师,25-50K,5-10年，本科,深圳·南山区·科技园,有无线网，带薪年假，公仔周边活动，五险一金，免费健身房，补充医疗保险，住房补贴，包吃，餐补，免费班车，节日福利，定期体检，免费早晚餐，交通补助，绩效奖金，股票期权，员工旅游，意外险，年终奖，零食下午茶,腾讯,互联网，不需要融资，10000人以上,Spark，Hadoop，HDFS，Impala，Hbase，Presto，Flink
大数据产品架构师,20-21K·13薪,10年以上，本科,深圳·南山区·科技园,员工旅游，工龄奖，年终奖，股票期权，绩效奖金，保底工资，全勤奖，底薪加提成,深圳红色圣火数字技术,移动互联网，天使轮，20-99人,大数据架构，云计算架构，平台架构，分布式技术，算法基础
大数据平台架构师,40-70K·14薪,3-5年，本科,杭州·滨江区·长河,节日福利，股票期权，通讯补贴，高温补贴，带薪年假，生日福利，工龄奖，交通补助，餐补，年终奖，住房补贴，五险一金，补充医疗保险，定期体检,极氪智能科技,汽车生产，A轮，10000人以上,Spark，Hadoop，Kafka
架构师,16-22K,5-10年，本科,成都·金牛区·华侨城,,群峰科技,计算机软件，20-99人,Java，微服务架构，分布式技术，SpringCloud，Hibernate
架构师,11-20K,3-5年，本科,大连·甘井子区·生态新城,,弘毅致远,企业服务，0-20人,Java
架构师,10-15K,3-5年，大专,怀化·鹤城区·怀化,五险一金，员工旅游，定期体检，包住，节日福利，补充医疗保险,思车网,O2O，未融资，1000-9999人,PHP，JavaScript，HTML，分布式技术，Vue，Flutter
架构师,25-50K·18薪,5-10年，硕士,南京·建邺区·奥体,包吃，通讯补贴，带薪年假，补充医疗保险，零食下午茶，五险一金，免费健身房，员工旅游，定期体检，节日福利，年终奖,华泰证券,互联网金融，已上市，10000人以上,分布式技术，Java，微服务架构，消息队列，Dubbo
架构师（java）,15-30K,5-10年，本科,北京·朝阳区·百子湾,,云镜科技,互联网，A轮，20-99人,系统架构，高级技术管理，技术管理
研发架构师,7-12K,5-10年，本科,南宁·江南区·星光大道,带薪年假，餐补，定期体检，绩效奖金，五险一金,数丝科技有限责任公司,其他行业，20-99人,Java，搜索引擎技术，分布式技术，SpringBoot，Spring
GIS技术架构师,35-65K,5-10年，本科,上海·闵行区·浦江,五险一金，定期体检，年终奖，股票期权，带薪年假，免费班车，通讯补贴，节日福利,万达信息,计算机软件，已上市，1000-9999人,GIS
系统架构师,25-45K·14薪,5-10年，本科,深圳·南山区·前海,五险一金，带薪年假，员工旅游，年终奖，定期体检，股票期权，零食下午茶，节日福利，绩效奖金,昂楷科技,信息安全，C轮，100-499人,算法基础，分布式技术，C语言，网络协议，JAVA
招聘架构师,13-15K,10年以上，本科,贵阳·南明区·花果园,带薪年假，年终奖，通讯补贴，全勤奖，股票期权，员工旅游，交通补助，加班补助，五险一金,三狐软件,计算机软件，未融资，20-99人,技术管理，系统架构
